"comparison","objectA","objectB","selected_at","completed","selected_object","judgement_time","task_diff","task_diff_duration","comparative_feedback","feedback_duration","total_duration","assessorR"
2197,"ea230cb808b6557485b8dc7db1a0a86a","201ff93bed1856e467a73afca839da06","23/09/2015 18:43",1,"ea230cb808b6557485b8dc7db1a0a86a",12,5,"4","origineler, kleurrijker visualisatie.",10,26,"assessor06"
2198,"B14","E30","23/09/2015 18:44",1,"E30",4,3,"2","",0,6,"assessor06"
2199,"K23","F2","23/09/2015 18:44",1,"K23",9,3,"2","",1,12,"assessor06"
2200,"59bbe0f37957c04823cce57361bc26ba","K20","23/09/2015 18:44",1,"K20",13,6,"2","Uiteindelijk geven de figuren bij B toch meer een persoonlijke werkwijze weer.",23,38,"assessor06"
2201,"E30","54938ca135f9858cfb0c2a965718392e","23/09/2015 18:45",1,"E30",24,5,"4","Vormen zijn intrigerender dan bij B.",9,37,"assessor06"
2202,"59bbe0f37957c04823cce57361bc26ba","G3","23/09/2015 18:45",1,"59bbe0f37957c04823cce57361bc26ba",3,1,"1","",1,5,"assessor06"
2203,"A6","201ff93bed1856e467a73afca839da06","23/09/2015 18:46",1,"201ff93bed1856e467a73afca839da06",3,6,"9","De boeddha met de streepjes laat meer originaliteit zien. ",18,30,"assessor06"
2204,"H16","5424045be2c80e896ef02f09bf8808d7","23/09/2015 18:46",1,"5424045be2c80e896ef02f09bf8808d7",17,3,"2","",1,20,"assessor06"
2205,"F16","I19","23/09/2015 18:47",1,"F16",6,4,"1","",1,8,"assessor06"
2206,"d6fba3cf86ddfa7a43b68ae7ee134b2a","C15","23/09/2015 18:47",1,"C15",6,2,"2","",0,8,"assessor06"
2207,"0410ebd8e853f8b3f21bf103193dabb2","I12b","23/09/2015 18:47",1,"0410ebd8e853f8b3f21bf103193dabb2",9,3,"2","",2,13,"assessor06"
2208,"da10dd2f875c94b2f976147315a321cd","E20","23/09/2015 18:47",1,"E20",8,6,"1","Bij A gaat het slecht om verzamelde illustraties van een verhaal. Bij B is doelbewust gegaan voor een bepaalde opzet met strakke lijnen en felle kleuren. ",44,53,"assessor06"
2209,"E8","K14","23/09/2015 18:48",1,"K14",3,3,"1","",2,6,"assessor06"
2210,"965443f7a817be579b5cd51aebfd15f7","K24","23/09/2015 18:48",1,"K24",16,7,"3","B maakt een visueel verband, terwijl A alleen afbeeldt. ",23,42,"assessor06"
2211,"2920d4f4f2684f38b8167e1a99129821","C6","23/09/2015 18:49",1,"C6",3,3,"1","",6,10,"assessor06"
2212,"C8","H3","23/09/2015 18:49",1,"C8",16,4,"2","",1,19,"assessor06"
2213,"D12","F12","23/09/2015 18:50",1,"D12",8,2,"3","",1,12,"assessor06"
2214,"K19","201ff93bed1856e467a73afca839da06","23/09/2015 18:50",1,"K19",10,6,"2","A is visueel sterker. Vorm/lijn en kleuren doelbewuster gekozen. ",22,34,"assessor06"
2215,"K14","D12","23/09/2015 18:50",1,"K14",8,5,"2","Lastige, A geeft duidelijker beeld aan een origineel idee. ",13,23,"assessor06"
2216,"H17","C7","23/09/2015 18:51",1,"C7",3,3,"3","",1,7,"assessor06"
2217,"J9","H4","23/09/2015 19:33",1,"J9",71,3,"2","",2,75,"assessor06"
2218,"d6fba3cf86ddfa7a43b68ae7ee134b2a","E29","23/09/2015 19:33",1,"E29",8,3,"2","",1,11,"assessor06"
2219,"K22","C9","23/09/2015 19:34",1,"C9",12,7,"2","Beiden plakken hun plaatjes zonder veel extra aandacht. Maar de visuele weergave van de bestuurbaarheid van Obama is origineel. ",23,37,"assessor06"
2220,"B14","482d7a26ee61f1a3c7a58a495e9f2b54","23/09/2015 19:34",1,"B14",6,1,"2","",2,10,"assessor06"
2221,"cdfa1effe52bc3c01fde3e290f57085b","I3","23/09/2015 19:35",1,"cdfa1effe52bc3c01fde3e290f57085b",6,2,"2","",1,9,"assessor06"
2222,"5d8bc2a5aaf9041890e730414a34b0af","B3","23/09/2015 19:35",1,"5d8bc2a5aaf9041890e730414a34b0af",3,1,"6","",1,10,"assessor06"
2223,"K23","E22","23/09/2015 19:35",1,"K23",11,2,"2","",0,13,"assessor06"
2224,"ee7c0339be618ca65973144f3bb849ce","A6","23/09/2015 19:35",1,"ee7c0339be618ca65973144f3bb849ce",5,3,"2","",1,8,"assessor06"
2225,"G3","F12","23/09/2015 19:35",1,"F12",6,5,"2","Bij B wordt er meer 'visueel' duidelijk gemaakt. ",8,16,"assessor06"
2226,"A11","4e97803b18e84a03636d0ea4459a0809","23/09/2015 19:36",1,"4e97803b18e84a03636d0ea4459a0809",6,1,"1","",3,10,"assessor06"
2227,"E23","cdfa1effe52bc3c01fde3e290f57085b","23/09/2015 19:36",1,"cdfa1effe52bc3c01fde3e290f57085b",2,4,"5","",1,8,"assessor06"
2228,"d6fba3cf86ddfa7a43b68ae7ee134b2a","29fe32912c306a55427d86d4a78dde8c","23/09/2015 19:36",1,"29fe32912c306a55427d86d4a78dde8c",12,4,"2","",1,15,"assessor06"
2229,"E4","F13","23/09/2015 19:36",1,"F13",14,2,"2","",1,17,"assessor06"
2230,"H10","K2","23/09/2015 19:37",1,"H10",3,3,"1","De tekeningen van A zijn visueel origineler dan die van B↩",13,17,"assessor06"
2231,"C16","E27","23/09/2015 19:37",1,"C16",12,5,"5","De vormen en kleuren van A zijn toch sterker",11,28,"assessor06"
2232,"201ff93bed1856e467a73afca839da06","H2","23/09/2015 19:38",1,"201ff93bed1856e467a73afca839da06",7,6,"4","De voorstelling van A is origineler",13,24,"assessor06"
2233,"4e97803b18e84a03636d0ea4459a0809","H19","23/09/2015 19:38",1,"4e97803b18e84a03636d0ea4459a0809",16,5,"3","De keuze van afbeeldingen geeft simpelweg meer originele invallen. ",18,37,"assessor06"
2234,"B14","E28","23/09/2015 19:39",1,"E28",6,1,"1","",2,9,"assessor06"
2235,"e6a2aa6b4f60dcdfcc0ab434c9db7457","ce5eb73aac1ac0832ad9ec9adedb38da","23/09/2015 19:39",1,"ce5eb73aac1ac0832ad9ec9adedb38da",11,3,"3","",1,15,"assessor06"
2236,"C18","I8","23/09/2015 19:39",1,"C18",6,4,"1","",2,9,"assessor06"
2237,"482d7a26ee61f1a3c7a58a495e9f2b54","H0","23/09/2015 19:39",1,"H0",3,1,"2","",2,7,"assessor06"
2238,"d7f573c9a18444c1b18c4e62e4b5f9f6","11932db57791df696a819ee36383b36f","23/09/2015 19:39",1,"11932db57791df696a819ee36383b36f",4,3,"1","",2,7,"assessor06"
2239,"K23","F18","23/09/2015 19:40",1,"K23",7,3,"1","",1,9,"assessor06"
2240,"482d7a26ee61f1a3c7a58a495e9f2b54","e6a2aa6b4f60dcdfcc0ab434c9db7457","23/09/2015 19:40",1,"e6a2aa6b4f60dcdfcc0ab434c9db7457",2,2,"3","",1,6,"assessor06"
2241,"C1","K2","23/09/2015 19:40",1,"K2",4,4,"3","",0,7,"assessor06"
2242,"e5a81896770776be23d598d49ed65f03","K2","23/09/2015 19:40",1,"e5a81896770776be23d598d49ed65f03",4,1,"1","",2,7,"assessor06"
2243,"C8","I2","23/09/2015 19:40",1,"C8",11,5,"3","",1,15,"assessor06"
2244,"G10","ee7c0339be618ca65973144f3bb849ce","23/09/2015 19:41",1,"G10",13,4,"1","",1,15,"assessor06"
2245,"A16","A6","23/09/2015 19:41",1,"A16",4,2,"3","",1,8,"assessor06"
2246,"4316da0280389031ec4fde76dcb58b10","A11","23/09/2015 19:41",1,"4316da0280389031ec4fde76dcb58b10",5,3,"3","",0,8,"assessor06"
2247,"I3","5424045be2c80e896ef02f09bf8808d7","23/09/2015 19:41",1,"5424045be2c80e896ef02f09bf8808d7",14,6,"3","De beelden zijn bij B origineler en stellen ook iets originelers voor",26,43,"assessor06"
2248,"C14","J15","23/09/2015 19:42",1,"C14",3,2,"2","",1,6,"assessor06"
2249,"0410ebd8e853f8b3f21bf103193dabb2","E27","23/09/2015 19:42",1,"E27",6,3,"2","",1,9,"assessor06"
2250,"2920d4f4f2684f38b8167e1a99129821","I3","23/09/2015 19:42",1,"I3",5,7,"6","B heeft toch net meer te bieden op beeldniveau.",17,28,"assessor06"
2251,"9b446c02b1d2fec409365483c212da9b","A15","23/09/2015 19:43",1,"A15",22,5,"3","Het idee, de voorstelling is bij B origineler.",9,34,"assessor06"
2252,"B3","d6fba3cf86ddfa7a43b68ae7ee134b2a","23/09/2015 19:43",1,"d6fba3cf86ddfa7a43b68ae7ee134b2a",6,4,"1","",1,8,"assessor06"
2253,"482d7a26ee61f1a3c7a58a495e9f2b54","K17","23/09/2015 19:44",1,"K17",4,3,"2","",1,7,"assessor06"
2254,"D14","C8","23/09/2015 19:44",1,"D14",11,5,"2","",2,15,"assessor06"
2255,"I10","K21","23/09/2015 19:44",1,"K21",12,6,"4","De uitdrukkingsvorm die is gekozen (stills van internetfilms) is een originele vertelwijze.",19,35,"assessor06"
2256,"f55ee19306d07ae1f8a3a61c6053dd65","H10","23/09/2015 19:45",1,"f55ee19306d07ae1f8a3a61c6053dd65",9,4,"3","",1,13,"assessor06"
2257,"5d8bc2a5aaf9041890e730414a34b0af","da10dd2f875c94b2f976147315a321cd","23/09/2015 19:45",1,"5d8bc2a5aaf9041890e730414a34b0af",2,1,"2","",0,4,"assessor06"
2258,"5424045be2c80e896ef02f09bf8808d7","G10","23/09/2015 19:45",1,"G10",6,4,"1","",1,8,"assessor06"
2259,"e07e3b29c3f3ed23ea6d2d7db0e65cf8","0410ebd8e853f8b3f21bf103193dabb2","23/09/2015 19:46",1,"0410ebd8e853f8b3f21bf103193dabb2",32,3,"2","",1,35,"assessor06"
2260,"C6","I2","23/09/2015 19:46",1,"C6",5,2,"1","",1,7,"assessor06"
2261,"E11","I2","24/09/2015 9:45",1,"I2",11,4,"2","",1,14,"assessor03"
2262,"ac669b056cd33482fad55d756497b177","ea230cb808b6557485b8dc7db1a0a86a","24/09/2015 9:46",1,"ea230cb808b6557485b8dc7db1a0a86a",15,2,"3","",1,19,"assessor03"
2263,"C12","B8","24/09/2015 9:46",1,"C12",10,4,"2","",2,14,"assessor03"
2264,"I17","K27","24/09/2015 9:46",1,"I17",7,2,"4","",2,13,"assessor08"
2265,"F4","K24","24/09/2015 9:47",1,"K24",55,6,"3","",1,59,"assessor03"
2266,"0410ebd8e853f8b3f21bf103193dabb2","e6a2aa6b4f60dcdfcc0ab434c9db7457","24/09/2015 9:46",1,"e6a2aa6b4f60dcdfcc0ab434c9db7457",9,2,"7","",2,18,"assessor08"
2267,"E6","2920d4f4f2684f38b8167e1a99129821","24/09/2015 9:47",1,"E6",6,3,"2","",28,36,"assessor08"
2268,"H10","5eee9f0e60b7c6c9717def7892237bb6","24/09/2015 9:47",1,"5eee9f0e60b7c6c9717def7892237bb6",25,5,"2","",1,28,"assessor03"
2269,"I18","F3","24/09/2015 10:04",1,"I18",1043,5,"4","",2,1049,"assessor08"
2270,"F15","f48ab1373fce7ff56fa9d6dc6eb9787b","24/09/2015 9:49",1,"F15",72,6,"3","",1,76,"assessor03"
2271,"4316da0280389031ec4fde76dcb58b10","K18","24/09/2015 9:49",1,"4316da0280389031ec4fde76dcb58b10",19,4,"4","",3,26,"assessor03"
2272,"F18","H16","24/09/2015 9:50",1,"F18",28,5,"2","",1,31,"assessor03"
2273,"I8","D12","24/09/2015 9:50",1,"D12",18,5,"1","",1,20,"assessor03"
2274,"K25","F12","24/09/2015 9:50",1,"F12",11,4,"1","",1,13,"assessor03"
2275,"ca4b73cfbaf430ee72a8faf80734c750","A15","24/09/2015 9:51",1,"ca4b73cfbaf430ee72a8faf80734c750",11,3,"1","",2,14,"assessor03"
2276,"C14","J7","24/09/2015 9:51",1,"C14",9,3,"2","",1,12,"assessor03"
2277,"ca4b73cfbaf430ee72a8faf80734c750","E6","24/09/2015 9:51",1,"E6",7,3,"2","",0,9,"assessor03"
2278,"F5","54938ca135f9858cfb0c2a965718392e","24/09/2015 9:51",1,"54938ca135f9858cfb0c2a965718392e",12,4,"3","",0,15,"assessor03"
2279,"I8","J15","24/09/2015 9:52",1,"I8",12,5,"2","",0,14,"assessor03"
2280,"786709f6b21b9f098a1c6cbea7fdac08","H17","24/09/2015 9:52",1,"786709f6b21b9f098a1c6cbea7fdac08",5,3,"2","",1,8,"assessor03"
2281,"e6a2aa6b4f60dcdfcc0ab434c9db7457","cdfa1effe52bc3c01fde3e290f57085b","24/09/2015 9:53",1,"cdfa1effe52bc3c01fde3e290f57085b",50,6,"2","",1,53,"assessor03"
2282,"9b446c02b1d2fec409365483c212da9b","H10","24/09/2015 9:53",1,"9b446c02b1d2fec409365483c212da9b",28,7,"2","",1,31,"assessor03"
2283,"H0","E29","24/09/2015 9:54",1,"E29",12,4,"2","",1,15,"assessor03"
2284,"K23","5d8bc2a5aaf9041890e730414a34b0af","24/09/2015 9:54",1,"5d8bc2a5aaf9041890e730414a34b0af",5,2,"2","",1,8,"assessor03"
2285,"3649ba8db06d94c8b79911d940ba289c","H0","24/09/2015 9:54",1,"3649ba8db06d94c8b79911d940ba289c",6,3,"2","",1,9,"assessor03"
2286,"K23","1b2bf88d0cf06c8dfb2d58e0b4579f35","24/09/2015 9:54",1,"1b2bf88d0cf06c8dfb2d58e0b4579f35",8,4,"1","",1,10,"assessor03"
2287,"5eee9f0e60b7c6c9717def7892237bb6","E8","24/09/2015 9:55",1,"5eee9f0e60b7c6c9717def7892237bb6",31,4,"1","",1,33,"assessor03"
2288,"C8","D16","24/09/2015 9:55",1,"D16",16,4,"2","",0,18,"assessor03"
2289,"5eee9f0e60b7c6c9717def7892237bb6","f48ab1373fce7ff56fa9d6dc6eb9787b","24/09/2015 9:55",1,"5eee9f0e60b7c6c9717def7892237bb6",10,4,"2","",0,12,"assessor03"
2290,"5eee9f0e60b7c6c9717def7892237bb6","C9","24/09/2015 9:55",1,"5eee9f0e60b7c6c9717def7892237bb6",5,1,"2","",1,8,"assessor03"
2291,"F4","C14","24/09/2015 9:56",1,"C14",7,2,"2","",1,10,"assessor03"
2292,"B8","J11","24/09/2015 9:56",1,"J11",4,3,"2","",1,7,"assessor03"
2293,"K22","A15","24/09/2015 9:56",1,"K22",20,4,"2","",1,23,"assessor03"
2294,"d6fba3cf86ddfa7a43b68ae7ee134b2a","H10","24/09/2015 9:57",1,"d6fba3cf86ddfa7a43b68ae7ee134b2a",60,6,"2","",1,63,"assessor03"
2295,"B3","K11","24/09/2015 9:58",1,"B3",19,6,"2","",1,22,"assessor03"
2296,"G5","K11","24/09/2015 9:58",1,"G5",3,1,"2","",0,5,"assessor03"
2297,"E28","I12b","24/09/2015 10:03",1,"E28",284,3,"1","",1,286,"assessor03"
2298,"C4","C13","24/09/2015 10:03",1,"C4",43,7,"2","",1,46,"assessor03"
2299,"da10dd2f875c94b2f976147315a321cd","e6a2aa6b4f60dcdfcc0ab434c9db7457","24/09/2015 10:04",1,"e6a2aa6b4f60dcdfcc0ab434c9db7457",14,6,"2","",0,16,"assessor03"
2300,"J11","1b2bf88d0cf06c8dfb2d58e0b4579f35","24/09/2015 10:04",1,"J11",5,4,"2","",0,7,"assessor03"
2301,"F5","I18","24/09/2015 10:04",1,"I18",3,4,"4","",1,8,"assessor03"
2302,"H12","C7","24/09/2015 10:04",1,"H12",5,4,"2","",1,8,"assessor03"
2303,"d7f573c9a18444c1b18c4e62e4b5f9f6","B6","24/09/2015 10:05",1,"B6",31,5,"1","",1,33,"assessor03"
2304,"C6","1b2bf88d0cf06c8dfb2d58e0b4579f35","24/09/2015 10:05",1,"C6",3,1,"2","",3,8,"assessor08"
2305,"F13","da10dd2f875c94b2f976147315a321cd","24/09/2015 10:05",1,"da10dd2f875c94b2f976147315a321cd",7,2,"3","",0,10,"assessor08"
2306,"E23","I19","24/09/2015 10:05",1,"E23",4,2,"5","",1,10,"assessor08"
2307,"C15","H19","24/09/2015 10:05",1,"H19",10,5,"1","",1,12,"assessor03"
2308,"94d9699732e50f271a89808b9575139b","4316da0280389031ec4fde76dcb58b10","24/09/2015 10:05",1,"94d9699732e50f271a89808b9575139b",4,2,"2","",1,7,"assessor08"
2309,"K25","d1fe7291ff309bfc52980e0f00714df3","24/09/2015 10:05",1,"d1fe7291ff309bfc52980e0f00714df3",2,4,"2","",0,4,"assessor03"
2310,"A15","H12","24/09/2015 10:05",1,"H12",3,1,"13","",1,17,"assessor08"
2311,"F15","D16","24/09/2015 10:06",1,"D16",10,6,"1","",1,12,"assessor03"
2312,"C16","F9","24/09/2015 10:06",1,"C16",33,4,"1","",1,35,"assessor03"
2313,"G10","D14","24/09/2015 10:06",1,"G10",11,6,"8","",1,20,"assessor08"
2314,"A16","J15","24/09/2015 10:06",1,"A16",6,1,"3","",2,11,"assessor08"
2315,"5424045be2c80e896ef02f09bf8808d7","C7","24/09/2015 10:06",1,"C7",11,6,"5","",0,16,"assessor03"
2316,"J13","E29","24/09/2015 10:06",1,"E29",7,4,"4","",1,12,"assessor08"
2317,"A14","482d7a26ee61f1a3c7a58a495e9f2b54","24/09/2015 10:26",1,"A14",1171,5,"3","",5,1179,"assessor08"
2318,"29fe32912c306a55427d86d4a78dde8c","e5a81896770776be23d598d49ed65f03","24/09/2015 10:07",1,"29fe32912c306a55427d86d4a78dde8c",3,2,"2","",1,6,"assessor03"
2319,"G9","4316da0280389031ec4fde76dcb58b10","24/09/2015 10:07",1,"4316da0280389031ec4fde76dcb58b10",4,4,"2","",1,7,"assessor03"
2320,"J13","I10","24/09/2015 10:07",1,"J13",7,4,"3","",0,10,"assessor03"
2321,"E6","d1fe7291ff309bfc52980e0f00714df3","24/09/2015 10:07",1,"E6",4,1,"2","",1,7,"assessor03"
2322,"C12","1a044b43ab4eca593fa07c0b69e55cc3","24/09/2015 10:07",1,"1a044b43ab4eca593fa07c0b69e55cc3",6,4,"2","",1,9,"assessor03"
2323,"H12","E1","24/09/2015 10:07",1,"H12",6,4,"2","",1,9,"assessor03"
2324,"B3","5424045be2c80e896ef02f09bf8808d7","24/09/2015 10:08",1,"5424045be2c80e896ef02f09bf8808d7",3,2,"2","",1,6,"assessor03"
2325,"I12b","C6","24/09/2015 10:26",1,"C6",2,1,"2","",1,5,"assessor08"
2326,"45154a9e7c9638ad97b07b3e8baf525b","E29","24/09/2015 10:26",1,"E29",7,4,"3","",1,11,"assessor08"
2327,"K10","H13","24/09/2015 10:27",1,"H13",9,2,"2","",0,11,"assessor08"
2328,"da10dd2f875c94b2f976147315a321cd","3649ba8db06d94c8b79911d940ba289c","24/09/2015 10:27",1,"3649ba8db06d94c8b79911d940ba289c",5,6,"5","",0,10,"assessor08"
2329,"A15","C6","24/09/2015 10:27",1,"C6",2,1,"2","",1,5,"assessor08"
2330,"F2","E4","24/09/2015 10:27",1,"F2",6,2,"3","",1,10,"assessor08"
2331,"H3","F13","24/09/2015 10:27",1,"H3",3,2,"2","",1,6,"assessor08"
2332,"H3","K11","24/09/2015 10:27",1,"H3",5,2,"5","",1,11,"assessor08"
2333,"B14","A6","24/09/2015 10:28",1,"B14",5,3,"2","",1,8,"assessor08"
2334,"F2","E1","24/09/2015 10:29",1,"E1",55,2,"4","",1,60,"assessor08"
2335,"1b2bf88d0cf06c8dfb2d58e0b4579f35","C19","24/09/2015 10:29",1,"1b2bf88d0cf06c8dfb2d58e0b4579f35",17,7,"2","",1,20,"assessor08"
2336,"C9","E4","24/09/2015 10:30",1,"C9",7,3,"5","",1,13,"assessor08"
2337,"2920d4f4f2684f38b8167e1a99129821","786709f6b21b9f098a1c6cbea7fdac08","24/09/2015 10:30",1,"2920d4f4f2684f38b8167e1a99129821",5,4,"1","",1,7,"assessor08"
2338,"0ff122df35e6ed7d06b637d474d7eb49","E10","24/09/2015 10:30",1,"0ff122df35e6ed7d06b637d474d7eb49",6,4,"3","",0,9,"assessor08"
2339,"E3","K25","24/09/2015 10:30",1,"E3",13,6,"5","",0,18,"assessor08"
2340,"K19","C16","24/09/2015 10:31",1,"C16",2,3,"5","",1,8,"assessor08"
2341,"D16","E8","24/09/2015 10:31",1,"D16",10,3,"1","",0,11,"assessor08"
2342,"A13","0ff122df35e6ed7d06b637d474d7eb49","24/09/2015 10:31",1,"0ff122df35e6ed7d06b637d474d7eb49",3,5,"10","",0,13,"assessor08"
2343,"F5","f55ee19306d07ae1f8a3a61c6053dd65","24/09/2015 10:31",1,"f55ee19306d07ae1f8a3a61c6053dd65",8,4,"2","",1,11,"assessor08"
2344,"F9","K21","24/09/2015 10:32",1,"F9",14,3,"12","",1,27,"assessor08"
2345,"J5","d6fba3cf86ddfa7a43b68ae7ee134b2a","24/09/2015 10:32",1,"J5",9,4,"1","",3,13,"assessor08"
2346,"G1","f48ab1373fce7ff56fa9d6dc6eb9787b","24/09/2015 10:34",1,"f48ab1373fce7ff56fa9d6dc6eb9787b",4,1,"4","",9,17,"assessor08"
2347,"E21","E29","24/09/2015 10:35",1,"E29",6,6,"2","",836,844,"assessor08"
2348,"C16","5eee9f0e60b7c6c9717def7892237bb6","24/09/2015 10:49",1,"5eee9f0e60b7c6c9717def7892237bb6",4,7,"3","",1,8,"assessor08"
2349,"9b446c02b1d2fec409365483c212da9b","F13","24/09/2015 10:49",1,"9b446c02b1d2fec409365483c212da9b",2,1,"2","",0,4,"assessor08"
2350,"4316da0280389031ec4fde76dcb58b10","F15","24/09/2015 10:49",1,"F15",4,2,"2","",1,7,"assessor08"
2351,"I8","E11","24/09/2015 10:49",1,"E11",5,1,"2","",2,9,"assessor08"
2352,"J7","3649ba8db06d94c8b79911d940ba289c","24/09/2015 10:49",1,"3649ba8db06d94c8b79911d940ba289c",7,2,"2","",1,10,"assessor08"
2353,"C1","da10dd2f875c94b2f976147315a321cd","24/09/2015 10:50",1,"da10dd2f875c94b2f976147315a321cd",6,2,"2","",1,9,"assessor08"
2354,"0410ebd8e853f8b3f21bf103193dabb2","B3","24/09/2015 10:52",1,"0410ebd8e853f8b3f21bf103193dabb2",122,5,"1","",2,125,"assessor08"
2355,"94d9699732e50f271a89808b9575139b","5424045be2c80e896ef02f09bf8808d7","24/09/2015 10:53",1,"94d9699732e50f271a89808b9575139b",71,7,"1","",1,73,"assessor08"
2356,"2920d4f4f2684f38b8167e1a99129821","C19","24/09/2015 10:53",1,"2920d4f4f2684f38b8167e1a99129821",4,2,"4","",0,8,"assessor08"
2357,"A12","ac669b056cd33482fad55d756497b177","24/09/2015 10:53",1,"A12",6,5,"1","",1,8,"assessor08"
2358,"d6fba3cf86ddfa7a43b68ae7ee134b2a","0ff122df35e6ed7d06b637d474d7eb49","24/09/2015 10:54",1,"d6fba3cf86ddfa7a43b68ae7ee134b2a",3,5,"4","",1,8,"assessor08"
2359,"K22","0ff122df35e6ed7d06b637d474d7eb49","24/09/2015 10:54",1,"0ff122df35e6ed7d06b637d474d7eb49",10,4,"3","",0,13,"assessor08"
2360,"C7","J7","24/09/2015 10:54",1,"J7",3,3,"4","",0,7,"assessor08"
2361,"4e97803b18e84a03636d0ea4459a0809","H16","24/09/2015 10:54",1,"H16",4,5,"1","",1,6,"assessor08"
2362,"B6","F13","24/09/2015 10:54",1,"B6",4,4,"1","",1,6,"assessor08"
2363,"F7","K19","24/09/2015 12:40",1,"K19",93,6,"7","A was minder zelf creërend, maar gaf wel goed zicht van kijken naar beelden en denken over. ",30,130,"assessor10"
2364,"C15","K18","24/09/2015 12:41",1,"C15",8,1,"5","B toont weinig creatief originele input, wat bij A wel gebeurt",29,42,"assessor10"
2365,"D12","I10","24/09/2015 12:42",1,"D12",30,5,"5","A is experimenteler, heel goed kleuronderzoek waar B nog wat... kinderlijk over komt. Toch heeft B ook originele elementen, waardoor die mischien wel een originelere afbeelding is dan enkel het kleur experiment",58,93,"assessor10"
2366,"G10","F4","24/09/2015 12:43",1,"G10",4,1,"4","Duidelijk eigen experiment met toelichting",31,39,"assessor10"
2367,"K25","C18","24/09/2015 12:45",1,"K25",39,6,"3","B toont erg weinig creativiteit, A is geloof ik ook niet van de leerling zelf, maar toont wel interesse in andere dan 'de gebruikelijke' afbeeldingen etc.",53,95,"assessor10"
2368,"F14","cdfa1effe52bc3c01fde3e290f57085b","24/09/2015 12:46",1,"cdfa1effe52bc3c01fde3e290f57085b",4,2,"4","B heel creatief met kleur én materiaal. A wel goede uitleg, maar minder blijk van beeldende vaardigheden, meer verbaal.",79,87,"assessor10"
2369,"G10","C12","24/09/2015 12:47",1,"G10",4,1,"2","B is heeeel kinderlijk terwijl A bijzondere keuzes en oplossingen zoekt",30,36,"assessor10"
2370,"D16","K14","24/09/2015 12:48",1,"D16",17,5,"3","Keuze op basis van originaliteit. A zit meer onderzoek in, maar B is ook leuk gedaan",24,44,"assessor10"
2371,"ee7c0339be618ca65973144f3bb849ce","e5a81896770776be23d598d49ed65f03","24/09/2015 12:49",1,"e5a81896770776be23d598d49ed65f03",29,7,"3","B is beter op het visuele aspect van de pagina gelet",34,66,"assessor10"
2372,"J15","3e214041981e81f9fd99ca069cf98325","24/09/2015 12:50",1,"3e214041981e81f9fd99ca069cf98325",7,1,"2","Naast dat de tekenprestaties bij B beter zijn, is daar ook meer op compositie en toelichting gelet. En meer experiment. Alles bij elkaar duidelijk beter.",45,54,"assessor10"
2373,"94d9699732e50f271a89808b9575139b","ac669b056cd33482fad55d756497b177","24/09/2015 12:51",1,"94d9699732e50f271a89808b9575139b",4,2,"4","Met bestaande beelden echt een origineel beeld gegeven, terwijl het bij B de eigen afbeelding blijft",34,42,"assessor10"
2374,"B3","H0","24/09/2015 12:51",1,"H0",8,1,"2","B maakt een heel nieuw beeld met bestaande afbeeldingen, terwijl het bij A blijft wat het al was.",26,36,"assessor10"
2375,"C7","0ff122df35e6ed7d06b637d474d7eb49","24/09/2015 12:52",1,"0ff122df35e6ed7d06b637d474d7eb49",8,2,"3","Hele interessante collage bij B! A ook goed onderzocht, maar minder beeldende vaardigheden",27,38,"assessor10"
2376,"da10dd2f875c94b2f976147315a321cd","I19","24/09/2015 12:53",1,"da10dd2f875c94b2f976147315a321cd",7,1,"2","B lijkt meer een doodle, even iets tussendoor. A toont zowel toelichting als diverse beeldende vormgevingen",36,45,"assessor10"
2377,"e6a2aa6b4f60dcdfcc0ab434c9db7457","A13","24/09/2015 12:53",1,"e6a2aa6b4f60dcdfcc0ab434c9db7457",8,1,"1","Toelichting bij B heel schraal, had meer mee gedaan kunnen worden. A zowel heel mooi vorm gegeven, als betere toelichting en interessante diversiteit binnen de afbeeldingen",38,47,"assessor10"
2378,"F14","d6fba3cf86ddfa7a43b68ae7ee134b2a","24/09/2015 12:54",1,"d6fba3cf86ddfa7a43b68ae7ee134b2a",7,4,"2","A is meer tekst vormgeving, wat wel leuk gedaan is overigens, maar zit vele male minder creativiteit in",30,39,"assessor10"
2379,"F13","F9","24/09/2015 12:55",1,"F13",30,7,"3","A is eigenzinniger, terwijl ik toch B mooier vind. ",17,50,"assessor10"
2380,"E10","G9","24/09/2015 12:57",1,"G9",93,7,"3","Deze vond ik erg moeilijk. Omdat ik ze eigenlijk beiden vrij zwak vind. Ideematig A iets beter, maar B is beeldender",57,153,"assessor10"
